,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
175,-0.66075253,-1.2398086,-1.1959761,0.2716154,-1.6939539,-1.6535687,0.88253486,-0.3191626,1.9323417,-0.4492843,0.39047137,0.92196256,-0.9687594,0.49833623,-1.2500064,-1.1575004,-0.14019686,0.9127672,1.2830349,0.81305635,-0.16370262,-1.9011546,0.21558031,-0.7786225,0.95188606,-0.28869268,-0.6995857,0.18279353,-0.6357398,-0.78744847,-0.5058012,-0.5287435,0.10129176,-0.36641514,-1.8021544,0.045601115,-0.06280804,-1.0843922,0.25465363,-0.8858956,1.177596,0.48373032,1.3895727,-3.0524387,-0.066748515,-0.109536536,-0.37110788,0.6386337,0.48156965,0.21266246,-1.2670599,0.66584134,-0.24074769,-0.59513474,1.1518826,-0.9844562,0.7409678,-2.1332169,-0.683128,-1.1808329,0.68565065,-1.3660203,0.030398957,1.9421538,-0.5028389,-0.12936088,0.79231817,-1.9085231,-0.20642519,-1.6185647,0.26134232,2.018098,-0.56592643,0.18737191,0.8296719,1.3456056,0.39131224,0.71003634,-0.17206559,2.216742,-0.4647119,1.0425894,0.8539915,0.071082726,0.25330675,-0.7207083,-0.23730059,1.8649608,0.1526353,1.0894153,-0.39961362,0.4276409,-0.2827552,-0.30665886,-0.7718812,-0.9106282,-0.33956486,-0.65195686,-0.30136248,0.48055494,0.4285688,0.9497217,-0.34055847,1.5911188,-1.6552631,0.33507025,0.83315355,-1.1757522,0.31981897,1.536157,0.61070734,-1.7024401,-0.40914392,-0.73249084,-0.7827548,-0.07202537,1.0381994,-0.7753852,-0.5587974,0.7296577,-0.7549263,0.40412444,-0.8765264,1.101062,0.006287858,1.1616099,0.1561563,-0.28797376
176,0.17602935,-0.505816,0.20319945,1.7250671,0.6866691,-0.54773736,-1.3923115,0.46021786,0.7610157,1.5254779,-0.00013151206,-0.83736455,-0.20095448,-0.25321835,0.6302823,-0.44402245,0.39166358,-0.039018277,1.1385758,-1.314,0.022583028,-1.4167116,0.31908676,0.021114081,0.6438769,0.86129314,0.30773193,0.748007,2.1609468,-0.5499212,-0.9593337,0.4851863,-0.52114886,2.6934946,1.6015443,0.81283617,0.13174361,0.09320847,0.9167968,-0.1661031,0.6857972,0.0387955,0.8756776,0.21822372,1.415758,-0.13815469,-3.4938982,0.3637415,-0.29581818,-0.03844459,0.44772145,0.092723295,-0.14211188,0.29483798,1.2546903,0.15514782,0.81932706,-0.56036675,0.38304877,1.271321,-0.06574253,0.6328856,-0.23044765,0.43968263,0.32189342,0.16894479,-0.10583991,0.46088737,0.7687292,0.40791813,-0.7417617,2.925989,-0.62850475,-1.0248624,-0.555021,0.74121517,0.97991323,-1.0993527,2.3680503,-1.22669,-0.059040092,0.029233314,-1.0759757,-0.75335044,-0.12890069,-0.5582351,-0.121611096,2.2241957,-0.9601103,0.039749034,0.011373773,-1.6709299,1.6834961,2.1046538,-0.09920829,0.63984114,-3.0089073,-2.59882,-0.7122419,0.98259526,0.80629146,-1.2178011,0.3004737,0.5748998,1.7270716,-2.1030858,-3.3970041,0.39345688,-0.2366911,0.7052585,-0.039155435,-0.45796153,0.80853736,-1.1077105,0.13838544,1.2531061,-0.5384798,1.8122232,-0.9138527,-1.5327955,-0.8298555,-0.34007055,1.3110176,1.2570554,0.20401758,-0.44786322,0.5576716,0.7610585
177,-0.7225618,0.86961526,-0.29032347,-0.4034731,-0.48352918,-2.055717,-1.8829025,1.0136793,-1.0731398,0.46193096,-1.0801967,-0.6166111,-1.2365093,-1.1812223,0.6300113,0.5955037,-1.5252415,-0.08348234,-0.7992926,0.4765873,0.5165264,0.176417,-0.80857855,0.4178383,-0.009621669,-0.40656933,2.223007,1.6699219,-0.44814044,-0.5445429,-1.390048,-0.5480571,-0.569699,1.2171746,-1.2950531,0.90201074,-0.5487234,-0.44292924,-0.0608075,0.75549453,0.86358684,-1.6405157,-0.35079286,-0.8578121,-0.6991926,0.20168164,-0.63758725,-2.126221,0.93656117,-1.6588356,1.055623,-0.24897048,-2.2310996,-0.12134467,-0.50382996,-1.0856044,1.2583613,-0.3915029,-0.3377183,-0.45593542,-0.046912424,-0.55970675,0.79672587,-0.08817378,-0.28714234,-0.11372949,-0.5876991,-0.2293468,1.1428114,0.33808985,0.38640028,0.7391913,1.0114577,-0.05903417,-0.48725042,0.85789776,1.778406,-1.5640519,-0.19165336,-0.47802994,0.40182793,1.4815143,-1.250485,-0.26249164,0.15762185,0.59472466,-0.2848495,0.720135,0.10361483,0.3839681,-0.56940067,0.7554495,-0.67161185,0.38428438,0.110676,-0.893536,-0.47607154,0.15825352,-0.9820101,1.2877716,0.26505134,-2.1886492,0.4671825,0.84428245,-0.14855315,2.5817833,0.38369805,-0.9684986,-0.20368157,0.76271975,1.317828,-0.42792118,-1.3688437,-0.2597762,0.3680815,-0.18266572,0.5109958,-2.6275504,1.1590767,-0.79071885,0.6084354,0.9554629,0.6163374,-1.5863434,-0.8282563,-1.0978515,1.9505588,-0.6628567
178,-0.3822498,-0.98202497,-0.7435907,1.4749391,-1.4634842,-1.0405833,-1.3211422,-2.0604975,1.3589245,-2.0582116,2.031936,0.041949175,1.1935171,0.44979194,-0.8529021,0.45884487,-1.4759636,1.0483041,-0.48291454,0.97190356,0.7938374,-1.6620712,-0.6249778,1.1591172,-0.30908236,-0.8629566,-0.14870349,-1.227104,0.25303772,-0.8606296,-0.569659,0.90601754,-0.609632,-0.7946546,-1.9090487,0.5919214,-0.8706945,-0.46280777,1.168054,0.24732457,3.8847177,0.49305576,-1.6537256,1.0391876,0.519168,0.75595367,-0.7241696,-0.7785712,-0.18040055,0.9295861,0.284293,0.27380177,1.116672,-0.22632608,-0.7070926,1.5196563,-0.5857684,-0.44344565,-0.55116713,-0.15849972,-0.6090422,-0.93216467,1.6715728,0.23029862,-2.013661,-0.63318306,-0.77205586,0.93344694,2.892332,2.0839832,1.6862072,0.37949753,-0.47666085,-1.2052578,0.47720096,-0.6632254,1.0567784,0.36065477,2.7908144,1.5665879,0.5193396,-0.44430125,-1.7681603,-0.89722496,-1.3692508,-2.1941302,-0.5601683,-1.5393485,-0.473886,0.5945551,1.34601,-0.5377431,-0.9592926,-0.5188735,-1.3036852,0.69635594,-1.3197199,-0.002401576,1.6744366,1.9692662,0.88007766,2.2488992,-0.2455756,0.8234398,-0.51228297,-0.5897475,1.9662765,-3.1791403,-0.855662,-2.7828863,2.0622742,2.5867813,1.4983476,-0.21124293,-0.7197942,-0.9226122,0.91088736,-1.8100787,-0.493673,0.5375099,0.23950107,0.7352287,-0.1550895,0.6940696,1.1924585,0.44173318,-0.044255376,-1.1941146
179,0.7350246,-1.3693583,0.6695616,-0.5509924,-0.25071228,0.48607734,0.65320146,1.7331061,0.9924395,-0.3547057,0.7878573,-0.05656852,1.6037964,0.47559938,-0.40464684,-0.0051137228,-1.429545,-0.5669041,0.3919836,0.8535398,0.081585415,-1.3474636,-1.3577905,-0.381352,-0.35429612,0.7004504,0.64037997,0.2714878,-3.3768747,1.0746344,1.2514331,-1.2508657,0.08713857,-1.2068397,0.31616524,-0.41725695,0.20779014,-0.90218747,0.5608249,-0.6278159,-0.29258275,0.5302358,-0.3006198,-1.2857926,-0.55482084,0.96692234,1.4495364,0.117474705,0.07439985,-0.6015571,-1.0333734,0.24360947,0.09180702,0.24047051,0.08187288,0.085520804,-0.5010932,1.0005863,-1.8952394,-0.45351392,0.6102319,0.17202209,-0.39953402,-0.64929986,1.3341066,-0.02528371,0.8887195,0.11075647,0.46166664,-0.12141724,0.53555644,2.3617053,0.063403055,0.16421784,2.4194324,-0.3690916,-0.29382738,-1.045044,-0.56817317,0.7845951,-0.94975823,0.68107486,0.47310728,-1.007925,1.2128689,2.3720088,0.88904417,-1.1521181,0.005134202,-0.6387554,-0.59668905,0.36936262,-0.4258771,0.30633843,0.3539029,-1.4728397,0.25902852,0.38043684,1.1311944,-0.46746075,-0.9473679,0.31335363,1.1442376,0.21244389,-0.82016176,-0.9158219,-0.43205225,0.79285365,-0.50286573,-0.60388815,-1.8761557,-0.08149048,-0.39918098,0.96884817,-0.045982413,0.38376305,0.7775267,-1.215621,-1.2533691,-0.6961808,-0.5117178,0.16491048,-0.2847536,-1.8191817,-1.0004833,-0.70436126,-0.2612625,1.6991177
180,0.013519879,1.4403911,-0.8627714,0.42327756,-1.5485643,0.039374903,-1.1495625,0.5938033,-0.7369413,0.18198612,-0.6476541,1.5994085,0.8918136,0.34778658,-0.44447386,0.043238014,-0.5491185,-0.795,-0.36365318,1.0292386,0.12791403,-0.66807336,0.42804167,-0.23301652,0.20396864,0.29095605,-0.25443697,-0.29987174,-0.86385965,0.41240853,0.38990366,-0.14310864,0.68468785,-1.5138807,0.89068234,-0.069218434,-0.3830937,-0.27112365,0.8897244,0.68971026,0.014185108,-0.7922866,1.3926246,-0.20568992,0.4994008,-0.5370532,0.37353855,-1.1723411,-0.19694224,-1.1501272,-0.7277746,0.006332636,-0.7008985,0.5787211,-0.44340253,0.50497466,-0.5456854,-0.24414784,0.3960031,0.5414772,0.073410414,0.41490185,1.1035455,1.1615434,-0.34815592,0.11331192,-0.4383223,-0.23435345,0.12674263,-0.5303885,-0.87293273,3.994369,0.38113096,-0.92100835,-0.6047515,0.09467495,0.8701773,-1.3917013,0.6977656,0.19028953,-1.4272844,0.979201,0.7685216,-0.5868561,0.45824477,0.13908264,0.49791104,0.75458854,0.35034776,-0.25266555,-0.16397464,-0.91483486,-0.4267133,0.46083653,-1.1794763,-0.19551928,-0.27002382,-0.2863587,-0.2505913,-1.0495833,0.022540385,0.31758785,1.3549086,-0.4291769,0.025224965,0.56980276,0.36769572,0.77906764,-0.27987966,0.3886363,-0.7463088,-0.9991923,-1.824148,-0.13826504,-0.49721006,0.48063868,-0.89241385,0.859515,-0.88930833,0.53935724,1.2630073,-0.43866813,-1.3851104,0.26905748,0.06946173,0.24967308,-0.086420864,-0.30971554
181,-0.29382008,-1.6287464,-0.0012732465,0.8376697,1.1698681,-0.4490111,0.39016467,0.30793503,0.123194955,0.25686982,-0.38578057,-0.42385796,0.6345453,1.4600945,1.5243764,0.017644417,-0.19271277,0.35189843,0.3565662,-1.315376,-0.24546787,1.0001241,0.25556237,0.6839381,-0.9837977,0.6427176,0.26205105,-0.44508383,-0.19575952,-0.28647503,-0.11280874,0.05130737,-0.3839623,1.5218915,-0.4335227,1.0961883,-0.061827175,-0.83304936,0.36734918,-1.4697225,0.21675405,-0.15125841,-2.197577,1.8231052,-1.0737994,0.64190644,-0.14166445,-0.80052733,0.39198196,1.3739957,1.3670042,0.7954128,1.139108,0.33907688,-1.222648,0.07203177,0.5200001,-0.84222645,-0.7938473,1.1297138,0.85120374,1.0990075,0.5138463,0.30750957,-0.62066835,-1.4259872,1.1322124,1.2418027,0.82920444,-2.2024853,-0.803675,-0.7270632,-0.13980782,0.2565678,0.6883523,1.0529859,1.8180764,0.9914913,0.9057939,-0.5254235,-0.6649065,1.40964,-0.6739299,0.72522336,0.4408381,-0.03920748,-0.2805791,-0.19385816,1.3430257,0.5715084,-0.62249005,0.9436503,0.621068,-0.042173706,-0.36659113,-0.1370307,-0.8893796,-0.5634263,1.4180635,-1.5186921,0.28400624,2.1309159,1.3883657,-0.18130855,-0.031408466,0.21000342,1.6954284,-1.9787544,-0.5009682,1.3991494,0.13331157,1.1142584,1.0516633,0.36784583,-0.52789754,0.66925716,0.21777186,1.6183141,0.26943123,1.1045359,-0.36663693,-0.9061499,0.90987444,0.9303139,0.61793286,1.154534,0.0207033,1.0940871
182,-0.3329779,0.95722044,-0.01782808,-1.5035846,1.3143275,0.13915284,1.270536,-1.7117153,-0.8526229,0.67114174,0.5418534,-0.020272635,-1.2051146,0.5087273,-1.0955795,1.0772623,-1.796658,0.81224483,-0.96932024,-1.7883075,-0.109761685,-0.48026586,-0.21748585,-1.235481,-0.4970578,1.5301815,0.065640345,-2.007419,-0.6235956,0.42401722,1.356511,1.6489512,-1.5840394,-0.6366794,-0.33662063,0.020336814,-2.2094269,-1.9209471,-1.3729829,1.4395659,-0.425374,0.054020323,-0.24542597,1.3568864,-0.3761717,-0.45119062,-1.1352768,1.6096333,1.5560971,0.8320327,-0.40387875,0.36920545,-0.10371803,-1.2276585,-1.0290543,1.7024271,-0.16638145,-1.4167886,-0.64135647,0.10975587,1.7553953,0.65521,0.61398035,0.81264055,-1.760148,0.74337286,0.07230641,0.7443116,1.3089815,-0.33523208,-0.18019181,0.05040787,-0.0053166077,1.185557,-0.103155725,-0.109341845,0.20060009,0.080323145,-0.6523929,-0.052746583,0.4558969,-1.2245153,0.4492585,-1.0121679,1.4590875,-0.56000215,1.130614,-1.8934922,-0.49705142,1.7935638,0.51589555,-0.7384966,-0.9896615,-1.1469913,-0.49365887,0.7464645,0.76701343,-0.99766874,0.21857163,-1.271169,1.6963644,-0.79983395,0.2668016,0.068440765,-2.2799177,-1.8232838,1.6655606,-1.6838003,0.2595303,0.9085582,1.3051614,0.084332526,0.814193,0.6793315,-0.40217838,-0.25581408,0.66966826,0.08601916,-0.09935638,0.9032878,-0.6433482,2.4996643,-1.1922024,0.050995447,0.70482403,-0.23889415,0.080129564,0.6576354
183,-0.45313695,-0.123350695,0.17440519,-1.4460983,0.29315782,-1.2952135,-0.03504844,1.1935171,-0.31202072,0.62633294,0.60002506,1.4277517,-2.8832989,-0.54005456,-0.76263046,1.6159701,-1.4889122,0.40701765,0.33661723,0.095712684,-1.7726063,0.39938986,1.1358409,0.2970974,-0.8714721,-1.8182013,0.77172446,-0.50660414,1.6546317,0.76990265,-0.26468408,0.4274874,-0.39467663,-1.2301421,-1.2963555,-0.6907509,1.099281,0.82449436,0.722942,-0.56108683,-0.31605518,-1.349659,1.9341954,-0.8029875,0.36621296,-0.8864413,1.0249889,0.015675621,0.5757477,-0.7884517,1.4890578,-1.2717683,0.33667123,0.10027323,-0.0026084706,-1.5473166,-0.3614238,0.46405947,0.24831834,-0.46445605,0.6462901,0.9453205,0.6845072,1.601214,2.1857383,0.71976596,-0.1095408,-0.09877695,-0.34172842,-0.6035472,-0.96845776,3.6710162,0.2736074,-0.5980278,0.39594337,2.1117778,0.5621936,0.26067755,-0.545901,0.47809276,1.4920139,-0.8883642,-0.6760672,-1.7789185,-0.11134347,-1.4959134,0.085556015,1.3248897,-0.4527087,2.1218297,-1.7091373,-0.18907237,-0.26457274,-0.16305451,0.47665992,0.47926468,-0.42146417,1.1907048,0.29044792,0.07919761,1.3043573,-0.5402985,1.2758205,-1.6064026,0.26815444,0.32341433,0.96362835,0.33585677,-1.0493262,0.8517484,-0.5218769,-1.2118958,-1.5636281,-0.037507743,-1.2757092,1.0530305,-1.3520457,0.64719987,0.40107334,0.3310841,0.6423056,-1.2481794,-0.51160157,0.48674667,-0.29139695,-1.5296819,-0.68852043,0.49844038
184,0.6010847,0.29088223,-1.1782471,0.45925635,1.7943326,-0.09637169,-1.5078888,-0.48621637,0.90123963,-1.2612244,0.2143446,0.64265925,0.5489296,-0.9755759,-0.12982354,-0.49914724,-1.1055193,1.3783567,0.0047905818,0.25626916,-0.57633334,0.3272186,0.43284133,0.8838092,-0.35498187,-0.09106,0.28894326,0.90744185,-0.0702826,-0.99407387,-1.1049701,0.33495075,-0.09459591,0.31196594,-0.40243664,1.3556062,-0.4453432,0.026755031,-0.10513766,-0.5733709,1.260865,1.2817674,-0.0055981013,0.4645091,2.0786228,-0.92185277,0.3293554,0.5777551,-0.20106903,1.0296597,-1.1644479,2.0514753,1.49687,-0.04128158,-1.8256309,0.27661207,-0.42230982,0.3196402,0.8236833,-0.70478463,-0.2369461,-0.6639691,-0.5283465,0.32120955,1.0950211,-0.023617141,0.014505491,0.15616293,0.21992011,0.8770488,-0.22608763,0.68435633,-0.4000847,0.5693778,0.72312695,-0.5403927,0.5143876,0.12445475,0.23935373,-0.7888571,-0.070230246,0.2752727,-0.8614578,-0.57962835,-0.4435033,0.061673194,0.61765116,-0.11558822,-1.0578809,-0.7852448,-0.27865797,0.17490454,0.11604085,-0.8575839,-2.1291566,-0.728274,0.7541896,0.033481773,0.5817336,-0.056529477,-0.1811403,0.10407026,1.0637307,0.123776704,0.32701263,-0.5771119,2.1854622,0.6455105,-2.4677792,0.66826904,1.1617132,0.7169098,-0.1460582,-0.3117315,-1.1954149,-0.9590367,-2.3952775,-0.43475088,0.83651596,-0.293501,-0.9486687,-1.5832072,-0.47331727,0.3956132,0.36729085,0.67741436,-1.9169081,0.7020594
185,1.2993102,0.15607211,1.4075983,-0.7666544,1.500391,0.033402503,0.2920863,-1.4351221,-0.8394486,-0.019811485,0.09564419,-0.93849945,-0.41194332,0.8766979,0.07736364,-0.32537293,-0.6169157,-0.151798,-1.6174062,-0.29862815,-0.9413963,-0.16447003,1.4330014,-0.3167792,0.1051873,-1.2983546,-1.135691,-0.7208057,0.4094187,-0.6491704,-0.06285767,-0.6829841,-1.7629464,0.1831511,-0.031676237,-2.1340907,0.18780228,-0.589149,-1.6475413,-0.25771657,1.6813726,0.826091,-0.23916431,1.7052907,-0.3930139,-0.32875508,0.7779397,-0.37294987,0.572423,0.13137925,0.5108527,-0.39334154,-0.99953336,-0.65047795,-0.15738206,-0.4116469,0.028875835,0.0852767,0.7786562,-0.00754987,0.48613116,0.5496744,0.11581747,1.2404248,-0.05569049,-0.60350126,-0.8555146,0.6515367,-0.9547134,0.8514414,0.12262511,1.3692102,-0.29087058,0.15862279,-0.14883333,-1.4668455,-0.19236168,-1.1987913,1.5017779,-0.8857374,-0.9482738,-0.733505,0.66451526,-0.5542749,0.492671,-0.43899024,0.37230393,0.44031,1.6721933,0.7525155,0.34830868,-1.0775542,-0.7507674,-0.79643816,1.0529747,0.7151974,0.672156,-0.48966926,-0.6309127,0.8036039,0.3394638,-1.4778714,-0.8814098,-0.2718042,-0.5829811,-0.043777682,-2.6261344,-0.13340737,-0.7398111,2.060418,0.5134925,-0.020091157,0.44315475,-1.1348478,0.66425437,-0.56957424,0.70579785,0.5055418,-0.12167518,-0.2005277,-1.4062109,1.3458077,0.54926705,-1.1538563,1.269749,0.116415426,0.45050207,-0.3012634
186,-1.057434,-0.7983621,1.1137282,-0.5542831,1.8859605,1.6872561,-0.8059435,-2.1833751,0.94181645,-0.024534766,-0.9645097,-0.03241678,-0.87402576,-0.60268444,1.418918,0.44572148,0.33297953,1.0558845,-0.8190981,-0.2700857,-0.02475224,-0.25929266,-0.31955963,1.7543797,-0.76927215,-0.30045524,0.74791324,-0.43312517,-0.17992085,-0.6173262,-0.8744945,-0.62809414,-0.5946647,-0.8527955,-1.7815132,-0.6795677,1.4931439,0.17273816,-0.5190163,0.13002196,0.555089,-1.7506675,0.9579281,-0.21252798,-0.24378689,-0.80568,-1.236046,0.64682364,0.36165792,0.57014245,-1.3318316,-0.83298403,-1.1688282,0.74857837,-1.7498548,-0.26252693,-2.0482724,1.4100412,0.08846098,-0.36377335,-1.9765387,-0.69371986,-0.58160806,-0.47755885,-0.066706896,-0.39841604,0.05880624,0.68742096,-0.011835914,0.5183411,-0.041969128,1.6879112,0.5455008,1.0405481,0.4896582,0.70331985,1.5879475,0.29372945,0.25361294,0.31538144,-0.13821724,0.4000922,1.851272,0.9541459,0.14286217,1.6179248,-0.43530422,0.6685176,0.948921,-1.4663821,-0.60810506,0.83254576,0.05417869,0.5015826,1.5747623,-0.1687457,0.82003796,0.42126822,0.11311686,-0.760584,-0.2531472,0.14601876,-0.38509586,0.64744276,-0.19697306,0.44028953,0.54539263,-1.8543533,-0.060793933,-1.7103881,-0.04308732,-0.43585166,0.50761163,2.012235,0.084530905,1.150402,0.86930597,-0.40534857,-1.7391763,-0.3607302,0.014844745,0.61859894,0.2226866,0.021595247,-1.7340914,-0.39848968,-0.9688795,0.8021908
187,-0.056877304,-0.45194504,-0.101110324,0.5672699,0.018164806,0.22116844,-0.55747646,0.47169882,-0.20497969,-0.097322166,0.67756224,-0.29047143,-1.9727912,-0.35958764,-1.5379279,1.1361423,-0.41043335,-0.08686676,1.2787266,-0.571348,1.0042651,0.32739103,1.1815412,-0.2967334,-0.18432309,1.396254,-0.8515873,0.1498897,-0.42319614,-1.0788212,0.765413,1.2818906,0.0053156484,1.0771606,-0.1275688,-1.3013994,-0.7095497,1.531761,-0.7469654,0.09815073,1.3817941,-0.7252661,-2.5883322,-1.106605,0.6026796,-0.61770195,-0.7979568,0.29115042,-1.3061906,0.7886337,1.6785524,0.49761793,-0.92555344,-0.08777551,0.8475616,-2.6881158,1.3645555,-1.1297611,1.5840994,-1.7030609,0.3463043,1.0153401,1.0040257,1.6009487,1.2055285,0.97296774,-1.5607288,0.86629754,0.013912138,0.010266507,-0.47329792,0.13113749,-0.6352899,0.117707595,0.20943266,0.8914651,0.59351534,0.6472125,-1.0043167,-1.1153064,-1.105299,0.064301275,-0.9008936,-1.6521311,-0.6975754,0.14073801,-1.7997993,0.31619307,-0.6869706,1.5951123,-0.05945222,1.2751763,-1.1950811,0.28079456,1.8437186,-1.7831209,1.0669134,-0.90374005,0.41212162,-0.2196937,0.9173917,0.8307357,0.9827222,-1.3202782,1.0468073,1.0453967,0.53102094,0.76505363,1.4421986,-0.71233875,0.40600207,-0.18185334,0.2836555,-0.7529408,0.92095834,-0.46559933,-0.19038817,1.5215921,0.47120982,0.8278192,0.9833961,1.643637,-1.0648499,-0.36506435,-1.9066702,-0.4021047,0.31318945,-0.36093953
188,0.4692755,0.09019825,-1.0433477,-1.8576661,0.10458273,0.058985658,-0.334347,0.08628274,0.84598124,0.3579197,-0.25636643,2.3076615,0.38090625,1.6015395,0.3420469,-0.69050044,1.1936884,1.3316097,0.3526735,0.062485017,0.9129297,0.347851,2.1286132,0.70185333,1.198303,-1.9112523,-1.7328608,-0.048467353,-0.7227545,-0.5925556,-0.4547183,-1.3203235,-0.97802913,0.06401917,0.5221715,-0.46920308,-0.55072784,-0.48273584,1.2649391,1.5291966,-2.8310003,-0.1475001,0.9562952,-0.68377376,-0.4431601,-0.14391798,-0.72383076,-0.6850642,-0.22505222,1.0280602,-0.35895512,1.0626091,1.3011827,-1.1583067,0.44919732,1.10352,-0.6847951,1.074032,0.28246886,1.2982434,0.16668017,2.4630182,0.62813807,0.6350892,0.273865,-1.0964411,-0.3358436,-0.7760296,-0.19630685,-1.7176634,-0.10016209,2.9266224,-1.0454416,0.04373849,0.4683635,-0.013466589,3.2346954,2.8775158,1.3402876,0.058766656,-1.0051799,0.37611198,1.6358969,-0.036564462,-0.90937024,0.6039213,0.36727574,-1.180386,-0.47254026,0.65322447,0.2982169,1.6914859,-1.1040946,-1.2659285,0.15588257,0.61146545,-0.25361842,0.1286812,0.4598538,0.0294616,0.2858476,1.1373068,0.6290793,-0.9742512,0.46636593,-0.15746392,2.1786108,-0.20589998,0.9015726,-0.6535932,-0.9310546,2.599727,-1.2854455,-0.3587541,1.5906616,-0.08253792,0.22054988,0.67750597,1.1334401,-0.3472851,-0.97205365,1.0609052,0.847224,-0.363089,-0.23258327,-0.60236,0.8631971,1.0983597
189,0.7141947,1.193246,-1.4158518,1.5616611,1.2072972,0.22998622,-0.50556815,-0.49815217,-0.7168377,-1.2044085,1.4079943,0.39395228,-1.2925683,1.5331233,0.2962749,0.51470596,-0.7307495,1.1865233,0.343299,-0.23265237,1.5594678,-1.6292727,-1.3106577,-1.2046863,0.23056051,-0.104553394,0.55543333,0.19568703,0.42662868,0.46973792,-0.2575111,0.39929134,1.0567614,-0.19837138,-0.1835052,1.0859071,-0.52693665,0.8625458,-0.3564989,0.084841676,-0.7214518,1.0582201,0.64576906,-0.29581448,-0.61795294,0.46037564,0.16098526,1.6552602,0.13170253,-0.22675648,-1.433495,0.018529862,-0.6173814,1.4079704,0.96563727,-0.6052421,-0.15133587,0.2270768,-1.271519,0.21386054,-0.3445195,0.5450527,0.059999898,-0.94411933,-0.9499026,-1.4148765,1.2648336,-0.3964562,-0.9718318,-1.0256249,-0.21244624,2.4901814,-0.5548318,-2.4161613,0.6930578,-0.5432209,0.9661516,-0.9197635,0.8180465,0.56632555,0.2974468,-1.0646793,0.38528433,0.92871326,0.7661348,0.3791483,-0.8212681,-0.7570195,-0.16401438,0.4854569,-1.5441709,1.2032609,1.8122865,-0.54884267,-0.6700845,1.5706214,-0.3738748,-0.59652007,-0.49398682,-1.1503838,-0.99693525,-1.1047287,0.46103865,1.4457939,0.69963086,-1.5681987,-1.1138414,1.0567689,-0.14962572,-0.16897541,0.890587,0.3968551,0.8442651,0.48409522,0.9394406,-0.35794035,-0.47815666,-0.71105283,-0.52487075,0.1323722,-0.41803184,-1.4354934,1.5092458,0.55627793,-0.33960494,1.1499702,-0.13374476,-0.2446995
190,-0.62070066,-0.86687756,1.0072916,-0.6183889,0.15953419,0.2018563,1.2973074,-0.33459818,0.7609487,-0.116987914,-0.8690647,-1.5833542,0.5900789,-0.6556748,-1.1403733,0.2499328,-0.17540821,1.254349,0.9908428,-0.31028804,-0.43075922,-0.7277317,0.69650275,0.86312634,-0.42199686,1.2604922,-1.5047861,-1.4733266,0.30026767,0.34104887,-0.605531,-0.6284515,1.3443083,1.8373075,1.8417097,0.8437058,-0.085051864,0.104504496,0.33806172,-1.245308,0.7662846,-0.33909607,0.26206017,-1.4091007,0.2647775,0.9808161,-0.5967742,2.0914457,-0.47809425,-2.7534711,0.5223864,-0.6299008,-0.7690478,-1.3438604,0.8389378,-0.5553995,-0.027405456,-0.14331463,-1.4496993,-0.100947976,1.368975,0.19112407,0.08091295,1.227493,0.2782318,-0.8809524,0.017010598,-0.9321693,-1.4482915,0.87574756,0.79226905,3.3097272,-0.8766039,-1.0812125,-0.53969944,0.6269971,-0.27797046,0.3993493,-0.802091,0.7730931,-1.3810449,0.81713766,-1.2061999,-0.084687084,0.98358625,0.7376036,-0.70107317,0.6710858,-1.4592564,0.97459203,0.038623817,-2.20634,0.03490329,0.2866665,0.031892013,-0.8865611,-0.44626305,-0.017235842,-0.6267355,-0.11750233,0.39721245,-0.3788863,-0.67912334,-0.010888068,0.52939534,-0.31370017,0.8479351,-0.9009702,-1.566082,0.23076737,-1.5654055,1.6826988,-0.2550974,-1.1034523,-0.20756462,-1.521269,0.12835178,-0.7032258,-0.25455576,0.6506096,0.29922384,-0.7104857,-0.92377985,-1.3976408,0.3527198,-1.4985346,-0.539958,1.1363871
